Entidad,Municipio,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3
Coahuila,Villa Unión,2.162,254.604,236.316,628.072,62.53,31.285999999999998,41.031
Coahuila,Zaragoza,26.382,2738.6629999999996,532.111,589.4,362.74399999999997,253.904,101.892
Colima,Armería,500.90299999999996,2775.4339999999997,1199.259,10162.632,229.849,164.73,224.356
Colima,Colima,137.939,18387.974000000002,4952.564,14170.193,788.482,588.851,989.0849999999999
Colima,Comala,14.841,2150.506,877.2629999999999,6484.618,194.009,147.373,738.786
Colima,Coquimatlán,22.916999999999998,3198.648,869.5120000000001,8457.244,333.074,274.923,422.012
Colima,Cuauhtémoc,985.427,4353.501,2198.029,6950.068,3422.139,2116.178,307.913
Colima,Ixtlahuacán,23.016,533.648,398.866,12011.134999999998,73.816,35.701,47.338
Colima,Manzanillo,45390.513,18514.243000000002,10397.564,15006.814,7435.8859999999995,5847.675,482.14599999999996
Colima,Minatitlán,6.563000000000001,1123.238,233.55599999999998,5023.351,123.774,95.187,90.04699999999998
Colima,Tecomán,107.615,11599.291,4507.679,10968.372,567.199,380.119,743.7520000000001
Colima,Villa de Álvarez,68.179,10951.305,2803.9120000000003,9777.045,342.782,276.347,479.67999999999995
Durango,Canatlán,20.784,2586.205,636.9019999999999,963.153,461.28000000000003,258.867,504.837
Durango,Canelas,1.789,275.856,73.603,308.203,44.444,27.671,56.233000000000004
Durango,Coneto de Comonfort,0.6379999999999999,127.52499999999998,101.89099999999999,314.34000000000003,24.387999999999998,13.953,79.434
Durango,Cuencamé,8.721,983.865,580.46,954.733,624.5920000000001,153.006,408.898
Durango,Durango,340.243,46537.426999999996,13374.153,13314.753,4785.285,3956.179,1581.724
Durango,El Oro,5.76,702.503,352.88599999999997,519.85,87.83800000000001,50.634,201.853
Durango,General Simón Bolívar,1.5119999999999998,233.453,156.751,511.33899999999994,80.703,29.819,149.23
Durango,Guadalupe Victoria,11.651,1603.3460000000002,916.962,2097.853,463.62,171.196,331.58
Durango,Guanaceví,3.941,588.523,120.99799999999999,296.219,87.598,51.657999999999994,180.18599999999998
Durango,Gómez Palacio,384.321,23443.945,9083.701000000001,10335.469000000001,1924.511,1659.88,12978.715
Durango,Hidalgo,2.331,419.72299999999996,118.68299999999999,143.457,66.327,26.741,179.152
Durango,Indé,3.411,332.394,280.462,531.631,79.576,33.534,179.85000000000002
Durango,Lerdo,21926.798000000003,8926.733,5670.313,3004.494,1401.821,999.9780000000001,4115.675
Durango,Mapimí,9.097000000000001,1037.631,691.729,704.731,113.81200000000001,56.979,9770.342
Durango,Mezquital,67.562,7770.754,328.33299999999997,1665.1109999999999,924.848,701.969,514.087
Durango,Nazas,4.093999999999999,496.63699999999994,257.27299999999997,496.874,150.695,52.79,117.556
Durango,Nombre de Dios,3.662,619.1899999999999,380.80600000000004,1033.571,137.886,49.74099999999999,140.583
Durango,Nuevo Ideal,9.383,1417.796,607.653,1424.436,261.992,107.953,433.60499999999996
Durango,Ocampo,7.247999999999999,1351.4420000000002,385.367,618.036,101.932,62.474000000000004,290.024
Durango,Otáez,12.005,1375.08,127.012,1280.06,157.57500000000002,123.542,75.506
Durango,Peñón Blanco,11.520999999999999,1272.376,488.53700000000003,1064.342,197.227,113.42999999999999,121.464
Durango,Poanas,6.385,1005.844,520.829,1268.125,358.738,154.945,212.488
Durango,Pueblo Nuevo,83.535,9898.229,706.249,2354.4619999999995,1002.718,828.599,463.867
Durango,Pánuco de Coronado,4.006,537.382,692.3609999999999,2027.5149999999999,439.047,63.791,159.785
Durango,Rodeo,2.692,432.91499999999996,202.507,444.50300000000004,64.31299999999999,28.627999999999997,97.46100000000001
Durango,San Bernardo,2.302,321.464,111.35699999999999,292.265,55.077999999999996,30.527,141.736
Durango,San Dimas,75.71300000000001,7663.9259999999995,545.684,947.7269999999999,820.727,668.9050000000001,337.573
Durango,San Juan de Guadalupe,1.9440000000000002,192.857,195.14,303.114,33.796,18.259999999999998,55.107
Durango,San Juan del Río,50.359,748.895,1019.272,826.533,101.362,43.131,183.606
Durango,San Luis del Cordero,0.2679999999999999,64.364,156.257,490.458,3.193,1.693,19.022000000000002
Durango,San Pedro del Gallo,0.219,42.617999999999995,74.26400000000001,217.551,10.513,6.319999999999999,35.30200000000001
Durango,Santa Clara,0.855,183.955,306.755,927.624,20.337,11.715,178.929
Durango,Santiago Papasquiaro,50.096000000000004,6074.115,1013.616,1528.2690000000002,791.743,556.742,539.228
Durango,Súchil,5.668,837.466,188.991,574.504,171.912,125.16799999999999,81.243
Durango,Tamazula,11.433,2367.917,527.96,2982.549,200.985,112.186,305.11600000000004
Durango,Tepehuanes,62.14600000000001,7033.033,453.245,990.7180000000001,730.2890000000001,583.961,205.121
Durango,Tlahualilo,4.326,661.807,261.237,1007.933,280.407,80.817,8091.9980000000005
Durango,Topia,7.344,922.025,133.066,1053.981,116.298,87.785,84.396
Durango,Vicente Guerrero,5.476999999999999,894.072,647.519,1730.48,141.932,50.044000000000004,108.64200000000001
Estado de México,Acambay de Ruíz Castañeda,14.489,4209.72,1009.889,3091.641,615.7230000000001,429.7,640.7080000000001
Estado de México,Acolman,14.784,4204.889,3470.2309999999998,3934.269,585.64,540.8789999999999,681.098
Estado de México,Aculco,8.963000000000001,2570.886,938.877,2859.474,411.86199999999997,268.565,556.945
Estado de México,Almoloya de Alquisiras,3.242,1102.925,538.931,2236.08,124.686,93.362,115.386
Estado de México,Almoloya de Juárez,166.07999999999998,5965.984,1517.359,4465.523,837.5289999999998,582.27,796.6729999999999
Estado de México,Almoloya del Río,0.37099999999999994,323.446,642.8860000000001,1998.384,9.746,6.808,48.977000000000004
Estado de México,Amanalco,5.3870000000000005,1572.806,465.448,1714.784,216.843,163.93699999999998,179.59400000000002
Estado de México,Amatepec,5.503,1760.238,217.965,3412.501,257.33,184.895,284.23100000000005
Estado de México,Amecameca,4.574,1692.884,706.7339999999999,1713.3890000000001,134.73,94.41799999999999,362.27
Estado de México,Apaxco,43.184,1157.23,1576.423,2311.8849999999998,113.98500000000001,71.672,129.349
Estado de México,Atenco,2.329,1498.249,789.605,2460.505,69.94,49.979,154.97500000000002
Estado de México,Atizapán,1.7690000000000001,2054.89,956.504,1642.781,27.75,22.061999999999998,55.532000000000004
Estado de México,Atizapán de Zaragoza,26.147999999999996,23526.873,5440.159,9599.699,263.849,205.248,680.0409999999999
Estado de México,Atlacomulco,289.972,5335.421,1880.074,4128.809,455.828,300.152,494.905
Estado de México,Atlautla,3.114,1078.565,447.925,1596.9830000000002,117.83800000000001,90.955,120.015
Estado de México,Axapusco,10.158,1639.328,1241.721,3053.111,490.45500000000004,277.341,687.6980000000001
Estado de México,Ayapango,1.2879999999999998,294.257,964.142,2980.014,55.04900000000001,29.830000000000002,157.13799999999998
Estado de México,Calimaya,3.4509999999999996,1568.25,820.265,2241.901,170.083,124.983,171.867
Estado de México,Capulhuac,1.958,1372.6319999999998,1067.677,2377.285,48.221999999999994,35.912,113.55400000000002
Estado de México,Chalco,19.562,12330.499,4888.198,6449.51,462.288,389.289,1478.145
Estado de México,Chapa de Mota,3.753,1193.999,421.45000000000005,1406.849,147.02599999999998,110.174,387.531
Estado de México,Chapultepec,0.343,211.23600000000002,703.905,2058.002,13.342,8.36,64.705
Estado de México,Chiautla,2.034,1096.136,980.864,2603.7569999999996,70.018,40.49,293.08500000000004
Estado de México,Chicoloapan,7.872999999999999,5029.733000000001,1721.7350000000001,4235.51,118.315,92.175,337.793
Estado de México,Chiconcuac,7.862,1086.958,1052.921,2431.121,54.831999999999994,33.95,53.288
Estado de México,Chimalhuacán,11.512,13550.819,3144.516,10350.703,202.96499999999997,180.327,788.3850000000001
Estado de México,Coacalco de Berriozábal,10.751000000000001,13371.252999999999,2853.909,4373.84,138.729,105.093,330.53000000000003
Estado de México,Coatepec Harinas,7.246,2346.488,584.463,2288.496,328.85999999999996,223.71200000000002,282.104
Estado de México,Cocotitlán,2.8299999999999996,403.817,856.731,2318.9939999999997,35.749,17.175,42.211
Estado de México,Coyotepec,2.028,1166.072,1116.252,2632.276,87.077,67.977,90.89399999999999
Estado de México,Cuautitlán,10.972999999999999,5404.580999999999,2213.502,3853.6989999999996,242.21800000000002,195.151,634.679
Estado de México,Cuautitlán Izcalli,25.68,25211.801000000003,5811.755,12898.303,361.21299999999997,295.65599999999995,718.1149999999999
Estado de México,Donato Guerra,9.176,2287.6279999999997,436.813,1787.8319999999999,307.68,244.02200000000002,223.6
Estado de México,Ecatepec de Morelos,64.057,71584.289,17485.773,29133.207,1648.449,1308.704,1569.4920000000002
Estado de México,Ecatzingo,1.473,425.23600000000005,515.975,1698.296,71.554,49.76499999999999,48.454
Estado de México,El Oro,5.538,1636.3960000000002,784.38,2392.937,209.862,153.587,249.342
Estado de México,Huehuetoca,3.025,1976.013,753.039,2597.846,210.058,161.225,257.731
Estado de México,Hueypoxtla,2.492,1076.046,672.934,1992.135,245.022,100.56400000000001,215.554
Estado de México,Huixquilucan,11.446,10713.218,2414.79,4587.349999999999,132.81099999999998,101.997,370.85499999999996
Estado de México,Isidro Fabela,2.002,350.50600000000003,409.672,4332.694,40.830999999999996,26.585,174.228
Estado de México,Ixtapaluca,185.44199999999998,15189.194,3815.339,8575.139,392.765,295.462,792.885
Estado de México,Ixtapan de la Sal,3.218,1767.611,698.602,2454.279,103.838,82.839,120.84
Estado de México,Ixtapan del Oro,1.799,458.281,178.244,874.6669999999999,74.015,52.893,62.586000000000006
Estado de México,Ixtlahuaca,20.123,6475.758000000001,1696.625,4914.581,726.771,547.3420000000001,808.496
Estado de México,Jaltenco,1.4619999999999997,700.993,248.305,608.612,28.92,13.485,568.9380000000001
Estado de México,Jilotepec,9.563,3735.272,1289.712,3301.4269999999997,381.299,254.258,1419.7179999999998
Estado de México,Jilotzingo,1.2830000000000001,640.702,304.14,3839.6169999999997,48.425,26.309,210.496
Estado de México,Jiquipilco,9.16,2855.01,1078.368,3562.611,383.338,265.814,419.824
Estado de México,Jocotitlán,9.091999999999999,2953.207,1246.594,3777.0409999999997,380.868,252.46099999999998,460.046
Estado de México,Joquicingo,8.249,1155.042,540.236,1588.639,140.103,98.716,95.577
Estado de México,Juchitepec,2.0909999999999997,652.742,842.347,2398.9320000000002,140.159,65.839,181.498
Estado de México,La Paz,7.482,7400.682,2515.038,4428.105,396.409,327.64300000000003,339.127
Estado de México,Lerma,9.732999999999999,5432.132,2162.174,6640.200000000001,555.293,357.967,303.14700000000005
Estado de México,Luvianos,6.3790000000000004,1872.343,389.092,4021.484,259.956,185.631,264.801
Estado de México,Malinalco,3.6639999999999997,1223.04,463.678,2976.398,137.373,105.75399999999999,147.256
Estado de México,Melchor Ocampo,1.787,1402.8870000000002,691.665,1665.842,50.707,37.673,151.244
Estado de México,Metepec,11.277999999999999,12250.841,2851.2219999999998,5475.7119999999995,375.271,314.664,348.48400000000004
Estado de México,Mexicaltzingo,0.48599999999999993,475.534,704.399,1980.5449999999998,28.246,12.139000000000001,60.662000000000006
Estado de México,Morelos,11.356,3445.646,3043.027,2322.171,431.905,341.251,292.006
Estado de México,Naucalpan de Juárez,62.41,45915.003,11714.034000000001,16559.566,657.973,501.796,919.0980000000001
Estado de México,Nextlalpan,3.6639999999999997,1196.289,1043.1919999999998,3399.4289999999996,121.45400000000001,97.21700000000001,151.996
Estado de México,Nezahualcóyotl,41.971,53966.85,12054.618,16800.712,474.325,420.538,1073.588
Estado de México,Nicolás Romero,12.533999999999999,9320.813,2866.259,7139.925,323.041,249.40399999999997,608.105
Estado de México,Nopaltepec,1.1079999999999997,352.911,992.691,2971.095,76.82199999999997,29.374000000000002,219.08700000000002
Estado de México,Ocoyoacac,4.589,1921.907,777.627,2165.849,90.266,65.11699999999999,182.275
Estado de México,Ocuilan,8.494,1942.944,366.764,1499.175,275.787,193.12800000000001,253.087
Estado de México,Otumba,3.203,1837.624,1262.8999999999999,2969.218,144.65699999999998,66.358,605.3779999999999
Estado de México,Otzoloapan,1.037,259.787,246.542,3658.347,66.94600000000001,31.332,59.763999999999996
Estado de México,Otzolotepec,4.231,1951.8749999999998,847.643,4323.417,155.459,121.13499999999999,224.615
Estado de México,Ozumba,3.024,982.363,1025.5009999999997,2759.065,110.196,75.688,96.202
Estado de México,Papalotla,0.3859999999999999,189.884,989.912,2959.501,11.585,5.664,15.489999999999998
Estado de México,Polotitlán,7.912000000000001,1572.0480000000002,808.443,1986.8,241.891,181.132,1100.243
Estado de México,Rayón,1.0459999999999996,250.715,762.698,2237.18,29.204,14.988000000000001,71.45400000000001
Estado de México,San Antonio La Isla,1.468,466.515,782.5,2444.404,32.04,17.421,87.46600000000001
Estado de México,San Felipe del Progreso,21.276,5948.071,1247.271,4601.116,805.0260000000001,647.497,869.528
Estado de México,San José del Rincón,22.218999999999998,5475.193,639.163,3331.171,934.628,721.721,803.5
Estado de México,San Martín de Las Pirámides,0.9950000000000001,744.2579999999999,823.183,2407.406,24.936,15.536999999999999,870.211
Estado de México,San Mateo Atenco,2.481,2605.79,765.544,1980.8979999999997,54.948,37.038000000000004,137.13299999999998
Estado de México,San Simón de Guerrero,1.066,333.001,176.068,874.3199999999998,39.586,31.283,60.664
Estado de México,Santo Tomás,1.284,342.086,209.409,2728.682,33.55,27.411,61.119
Estado de México,Soyaniquilpan de Juárez,25.449,955.49,1231.016,1668.2069999999999,191.135,116.961,233.989
Estado de México,Sultepec,6.893000000000001,1780.057,302.49,1997.5729999999999,232.434,188.456,288.947
Estado de México,Tecámac,11.623,11538.849999999999,3131.349,7707.347000000001,261.99100000000004,187.15900000000002,782.899
Estado de México,Tejupilco,10.384,4053.79,716.2719999999999,5189.906999999999,375.804,294.482,459.156
Estado de México,Temamatla,0.5630000000000001,287.626,438.411,1216.93,19.352,8.77,506.348
Estado de México,Temascalapa,2.1879999999999997,970.479,911.611,2541.301,306.848,105.265,229.77599999999998
Estado de México,Temascalcingo,11.601999999999997,3220.222,1032.8829999999998,2639.12,396.94500000000005,287.081,474.696
Estado de México,Temascaltepec,9.593999999999998,2545.848,413.022,1540.432,297.152,238.26000000000002,245.72899999999998
Estado de México,Temoaya,10.319999999999999,4021.365,1203.961,4277.472,390.217,313.172,394.22799999999995
Estado de México,Tenancingo,7.977,3767.6420000000003,1219.667,3533.142,339.62,222.115,342.614
Estado de México,Tenango del Aire,1.263,297.85699999999997,673.7969999999999,1826.649,49.5,21.209999999999997,69.936
Estado de México,Tenango del Valle,7.146,2835.1769999999997,1024.984,2810.1859999999997,244.81699999999998,164.845,316.584
Estado de México,Teoloyucan,5.456,2177.21,887.205,2181.459,97.808,60.246,465.36400000000003
Estado de México,Teotihuacán,2.4090000000000003,2026.16,1210.221,2865.973,51.083,41.428,484.42400000000004
Estado de México,Tepetlaoxtoc,2.4269999999999996,1084.998,555.737,2255.449,103.31400000000001,62.261,690.985
Estado de México,Tepetlixpa,1.5949999999999998,500.04400000000004,1094.6490000000001,3733.0199999999995,65.686,40.395999999999994,93.02900000000001
Estado de México,Tepotzotlán,6.521,4334.781,2882.627,3083.806,364.38599999999997,280.56,317.834
Estado de México,Tequixquiac,3.0500000000000003,1131.8239999999998,725.547,1872.098,121.155,73.941,233.224
Estado de México,Texcaltitlán,7.208,1454.505,651.88,1815.031,246.71699999999998,161.013,177.017
Estado de México,Texcalyacac,0.3009999999999998,152.671,577.9929999999999,1884.088,16.616999999999997,8.508999999999999,44.306
Estado de México,Texcoco,19.227,12470.346,3291.1150000000002,5567.779,461.42100000000005,349.191,819.186
Estado de México,Tezoyuca,1.049,1012.119,577.173,1685.319,23.167,17.765,83.825
Estado de México,Tianguistenco,8.501,3190.594,1239.014,4210.601000000001,263.475,177.792,251.523
Estado de México,Timilpan,17.302999999999997,936.402,1010.0129999999999,1649.034,215.02800000000002,97.295,152.244
Estado de México,Tlalmanalco,6.393,1761.9419999999998,498.767,1437.312,121.215,87.53299999999999,135.853
Estado de México,Tlalnepantla de Baz,467.62600000000003,41680.37,10851.019,19237.829999999998,696.295,566.244,829.006
Estado de México,Tlatlaya,12.407,2680.759,272.472,6404.469,331.36400000000003,280.152,391.234
Estado de México,Toluca,227.159,43441.252,12802.470999999998,24986.132,1734.102,1298.792,1223.4669999999999
Estado de México,Tonanitla,1.161,333.987,825.164,2524.858,61.271,38.116,37.807
Estado de México,Tonatico,2.352,614.7869999999999,534.236,3339.735,153.825,51.116,89.472
Estado de México,Tultepec,4.968,3895.747,1488.609,2958.686,125.24300000000001,71.70100000000001,207.541
Estado de México,Tultitlán,17.851,16592.172,4484.115,8846.72,407.541,330.943,606.131
Estado de México,Valle de Bravo,8.201,3414.87,736.116,2339.053,220.568,179.84900000000002,193.401
Estado de México,Valle de Chalco Solidaridad,7.274,7723.424,1829.6240000000003,5337.119000000001,120.97399999999999,92.16600000000001,444.78700000000003
Estado de México,Villa Guerrero,5.064,2371.528,794.509,2399.657,194.653,146.256,163.775
Estado de México,Villa Victoria,22.085,5551.172,1085.743,4112.8189999999995,873.6579999999998,657.119,844.69
Estado de México,Villa de Allende,14.472999999999999,3675.849,681.1469999999999,2739.672,593.521,448.386,478.489
Estado de México,Villa del Carbón,7.12,2105.504,605.75,2046.3799999999997,247.619,191.97899999999998,468.99
Estado de México,Xalatlaco,5.094,1379.436,507.96799999999996,1410.951,130.511,97.824,130.976
Estado de México,Xonacatlán,2.245,1611.372,937.456,2877.9139999999998,80.85300000000001,57.346000000000004,119.36800000000001
Estado de México,Zacazonapan,0.457,199.611,402.34499999999997,3615.935,265.771,178.13899999999998,49.227
Estado de México,Zacualpan,12.16,1062.42,713.02,2528.555,288.63599999999997,136.627,150.05499999999998
Estado de México,Zinacantepec,11.923999999999998,5414.47,1223.668,3512.7180000000003,371.525,274.853,539.35
Estado de México,Zumpahuacán,2.717,873.235,406.97999999999996,5811.643999999999,108.961,87.34499999999998,108.93900000000001
Estado de México,Zumpango,13.071,5702.249000000001,2352.567,5997.728999999999,414.475,295.693,938.4440000000001
Guanajuato,Abasolo,96.27199999999999,6356.611,6261.978999999999,11126.591,1411.029,916.325,1167.684
Guanajuato,Acámbaro,42.919999999999995,2955.583,8177.455,10832.387,601.8829999999999,387.957,740.6859999999998
Guanajuato,Apaseo El Alto,434.887,2122.135,18955.706,4651.039000000001,721.989,249.637,787.068
Guanajuato,Apaseo El Grande,44.83,1311.614,4574.048,5265.785,321.58299999999997,189.836,975.998
